State,Year,Quarter,Type,Name,Registered_users
telangana,2022,3,District,khammam,721877
telangana,2022,3,District,nizamabad,697031
telangana,2022,3,District,karimnagar,656534
telangana,2022,3,District,bhadradri kothagudem,517431
telangana,2022,4,District,hyderabad,4962214
telangana,2022,4,District,rangareddy,4296707
telangana,2022,4,District,medchal malkajgiri,3628619
telangana,2022,4,District,sangareddy,1159594
telangana,2022,4,District,warangal urban,923715
telangana,2022,4,District,nalgonda,793688
telangana,2022,4,District,khammam,755705
telangana,2022,4,District,nizamabad,729287
telangana,2022,4,District,karimnagar,687385
telangana,2022,4,District,bhadradri kothagudem,542203
telangana,2023,1,District,hyderabad,5176899
telangana,2023,1,District,rangareddy,4483193
telangana,2023,1,District,medchal malkajgiri,3787461
telangana,2023,1,District,sangareddy,1212607
telangana,2023,1,District,warangal urban,964802
telangana,2023,1,District,nalgonda,830827
telangana,2023,1,District,khammam,790500
telangana,2023,1,District,nizamabad,761985
telangana,2023,1,District,karimnagar,718193
telangana,2023,1,District,bhadradri kothagudem,567571
telangana,2023,2,District,hyderabad,5349842
telangana,2023,2,District,rangareddy,4638501
telangana,2023,2,District,medchal malkajgiri,3918732
telangana,2023,2,District,sangareddy,1259927
telangana,2023,2,District,warangal urban,1000275
telangana,2023,2,District,nalgonda,866073
telangana,2023,2,District,khammam,822976
telangana,2023,2,District,nizamabad,792269
telangana,2023,2,District,karimnagar,745882
telangana,2023,2,District,bhadradri kothagudem,591314
telangana,2023,3,District,hyderabad,5543537
telangana,2023,3,District,rangareddy,4809474
telangana,2023,3,District,medchal malkajgiri,4064256
telangana,2023,3,District,sangareddy,1310211
telangana,2023,3,District,warangal urban,1039220
telangana,2023,3,District,nalgonda,902281
telangana,2023,3,District,khammam,857112
telangana,2023,3,District,nizamabad,823846
telangana,2023,3,District,karimnagar,775594
telangana,2023,3,District,bhadradri kothagudem,616038
telangana,2023,4,District,hyderabad,5720710
telangana,2023,4,District,rangareddy,4964411
telangana,2023,4,District,medchal malkajgiri,4195726
telangana,2023,4,District,sangareddy,1356536
telangana,2023,4,District,warangal urban,1075692
telangana,2023,4,District,nalgonda,936167
telangana,2023,4,District,khammam,888902
telangana,2023,4,District,nizamabad,854338
telangana,2023,4,District,karimnagar,803398
telangana,2023,4,District,bhadradri kothagudem,638916
telangana,2024,1,District,hyderabad,5928930
telangana,2024,1,District,rangareddy,5149421
telangana,2024,1,District,medchal malkajgiri,4352811
telangana,2024,1,District,sangareddy,1411306
telangana,2024,1,District,warangal urban,1117693
telangana,2024,1,District,nalgonda,975830
telangana,2024,1,District,khammam,925918
telangana,2024,1,District,nizamabad,889165
telangana,2024,1,District,karimnagar,835681
telangana,2024,1,District,bhadradri kothagudem,666127
telangana,2024,2,District,hyderabad,6138190
telangana,2024,2,District,rangareddy,5331711
telangana,2024,2,District,medchal malkajgiri,4507995
telangana,2024,2,District,sangareddy,1463908
telangana,2024,2,District,warangal urban,1159405
telangana,2024,2,District,nalgonda,1013537
telangana,2024,2,District,khammam,961211
telangana,2024,2,District,nizamabad,923061
telangana,2024,2,District,karimnagar,867377
telangana,2024,2,District,bhadradri kothagudem,691518
telangana,2024,3,District,rangareddy,5769438
telangana,2024,3,District,hyderabad,5757304
telangana,2024,3,District,medchal malkajgiri,4907703
telangana,2024,3,District,sangareddy,1478576
telangana,2024,3,District,nizamabad,891370
telangana,2024,3,District,nalgonda,835287
telangana,2024,3,District,khammam,804962
telangana,2024,3,District,karimnagar,745395
telangana,2024,3,District,hanumakonda,712869
telangana,2024,3,District,bhadradri kothagudem,599724
telangana,2024,4,District,rangareddy,5988320
telangana,2024,4,District,hyderabad,5916910
telangana,2024,4,District,medchal malkajgiri,5063017
telangana,2024,4,District,sangareddy,1526801
telangana,2024,4,District,nizamabad,918096
telangana,2024,4,District,nalgonda,856881
telangana,2024,4,District,khammam,825840
telangana,2024,4,District,karimnagar,765956
telangana,2024,4,District,hanumakonda,734921
telangana,2024,4,District,bhadradri kothagudem,617451
tripura,2018,1,District,west tripura,27242
tripura,2018,1,District,south tripura,5361
tripura,2018,1,District,sepahijala,4664
tripura,2018,1,District,gomati,4509
tripura,2018,1,District,north tripura,4432
tripura,2018,1,District,dhalai,3448
tripura,2018,1,District,khowai,3017
tripura,2018,1,District,unakoti,2484
tripura,2018,2,District,west tripura,40345
tripura,2018,2,District,south tripura,8068
tripura,2018,2,District,sepahijala,7217
tripura,2018,2,District,gomati,6973
tripura,2018,2,District,north tripura,6702
tripura,2018,2,District,dhalai,5549
tripura,2018,2,District,khowai,4674
tripura,2018,2,District,unakoti,3841
tripura,2018,3,District,west tripura,53531
tripura,2018,3,District,south tripura,12286
tripura,2018,3,District,sepahijala,10803
tripura,2018,3,District,gomati,10168
tripura,2018,3,District,north tripura,9771
tripura,2018,3,District,dhalai,8039
tripura,2018,3,District,khowai,6816
tripura,2018,3,District,unakoti,5460
tripura,2018,4,District,west tripura,67549
tripura,2018,4,District,south tripura,16426
tripura,2018,4,District,sepahijala,14973
tripura,2018,4,District,gomati,13542
tripura,2018,4,District,north tripura,13150
tripura,2018,4,District,dhalai,10877
tripura,2018,4,District,khowai,9488
tripura,2018,4,District,unakoti,7260
tripura,2019,1,District,west tripura,79732
tripura,2019,1,District,south tripura,19784
tripura,2019,1,District,sepahijala,18086
tripura,2019,1,District,gomati,16370
tripura,2019,1,District,north tripura,15986
tripura,2019,1,District,dhalai,13219
tripura,2019,1,District,khowai,11327
tripura,2019,1,District,unakoti,8750
tripura,2019,2,District,west tripura,93241
tripura,2019,2,District,south tripura,23743
tripura,2019,2,District,sepahijala,21673
tripura,2019,2,District,north tripura,19505
tripura,2019,2,District,gomati,19437
tripura,2019,2,District,dhalai,15893
tripura,2019,2,District,khowai,13523
tripura,2019,2,District,unakoti,10629
tripura,2019,3,District,west tripura,104949
tripura,2019,3,District,south tripura,26573
tripura,2019,3,District,sepahijala,24332
tripura,2019,3,District,north tripura,22522
tripura,2019,3,District,gomati,21722
tripura,2019,3,District,dhalai,18140
tripura,2019,3,District,khowai,15092
tripura,2019,3,District,unakoti,12126
tripura,2019,4,District,west tripura,114108
tripura,2019,4,District,south tripura,29753
tripura,2019,4,District,sepahijala,27322
tripura,2019,4,District,north tripura,25703
tripura,2019,4,District,gomati,24160
tripura,2019,4,District,dhalai,20609
tripura,2019,4,District,khowai,16819
tripura,2019,4,District,unakoti,13824
tripura,2020,1,District,west tripura,124538
tripura,2020,1,District,south tripura,32716
tripura,2020,1,District,sepahijala,30379
tripura,2020,1,District,north tripura,28648
tripura,2020,1,District,gomati,26688
tripura,2020,1,District,dhalai,22808
tripura,2020,1,District,khowai,18592
tripura,2020,1,District,unakoti,15593
tripura,2020,2,District,west tripura,137156
tripura,2020,2,District,south tripura,36522
tripura,2020,2,District,sepahijala,35017
tripura,2020,2,District,north tripura,32851
tripura,2020,2,District,gomati,30323
tripura,2020,2,District,dhalai,26043
tripura,2020,2,District,khowai,20922
tripura,2020,2,District,unakoti,17832
tripura,2020,3,District,west tripura,151432
tripura,2020,3,District,south tripura,40797
tripura,2020,3,District,sepahijala,39970
tripura,2020,3,District,north tripura,37284
tripura,2020,3,District,gomati,34073
tripura,2020,3,District,dhalai,29515
tripura,2020,3,District,khowai,23565
tripura,2020,3,District,unakoti,20095
tripura,2020,4,District,west tripura,163752
tripura,2020,4,District,south tripura,43899
tripura,2020,4,District,sepahijala,43722
tripura,2020,4,District,north tripura,40886
tripura,2020,4,District,gomati,37129
tripura,2020,4,District,dhalai,32210
tripura,2020,4,District,khowai,25507
tripura,2020,4,District,unakoti,22005
tripura,2021,1,District,west tripura,175841
tripura,2021,1,District,south tripura,47052
tripura,2021,1,District,sepahijala,46925
tripura,2021,1,District,north tripura,44051
tripura,2021,1,District,gomati,39920
tripura,2021,1,District,dhalai,34747
tripura,2021,1,District,khowai,27361
tripura,2021,1,District,unakoti,23739
tripura,2021,2,District,west tripura,188123
tripura,2021,2,District,sepahijala,50606
tripura,2021,2,District,south tripura,50556
tripura,2021,2,District,north tripura,47392
tripura,2021,2,District,gomati,42972
tripura,2021,2,District,dhalai,37460
tripura,2021,2,District,khowai,29432
tripura,2021,2,District,unakoti,25612
tripura,2021,3,District,west tripura,202122
tripura,2021,3,District,sepahijala,54797
tripura,2021,3,District,south tripura,54747
tripura,2021,3,District,north tripura,51321
tripura,2021,3,District,gomati,46535
tripura,2021,3,District,dhalai,40679
tripura,2021,3,District,khowai,31900
tripura,2021,3,District,unakoti,27828
tripura,2021,4,District,west tripura,215860
tripura,2021,4,District,sepahijala,58818
tripura,2021,4,District,south tripura,58777
tripura,2021,4,District,north tripura,55009
tripura,2021,4,District,gomati,49981
tripura,2021,4,District,dhalai,43705
tripura,2021,4,District,khowai,34253
tripura,2021,4,District,unakoti,29889
tripura,2022,1,District,west tripura,229161
tripura,2022,1,District,sepahijala,62906
tripura,2022,1,District,south tripura,62764
tripura,2022,1,District,north tripura,58694
tripura,2022,1,District,gomati,53356
tripura,2022,1,District,dhalai,46680
tripura,2022,1,District,khowai,36592
tripura,2022,1,District,unakoti,31971
tripura,2022,2,District,west tripura,242041
tripura,2022,2,District,sepahijala,66602
tripura,2022,2,District,south tripura,66478
tripura,2022,2,District,north tripura,62140
tripura,2022,2,District,gomati,56510
tripura,2022,2,District,dhalai,49424
tripura,2022,2,District,khowai,38683
tripura,2022,2,District,unakoti,33904
tripura,2022,3,District,west tripura,255161
tripura,2022,3,District,sepahijala,70255
tripura,2022,3,District,south tripura,70107
tripura,2022,3,District,north tripura,65452
tripura,2022,3,District,gomati,59506
tripura,2022,3,District,dhalai,52074
tripura,2022,3,District,khowai,40758
tripura,2022,3,District,unakoti,35830
tripura,2022,4,District,west tripura,267713
tripura,2022,4,District,sepahijala,73240
tripura,2022,4,District,south tripura,73117
tripura,2022,4,District,north tripura,68352
tripura,2022,4,District,gomati,62115
tripura,2022,4,District,dhalai,54280
tripura,2022,4,District,khowai,42490
tripura,2022,4,District,unakoti,37434
tripura,2023,1,District,west tripura,280021
tripura,2023,1,District,sepahijala,76900
tripura,2023,1,District,south tripura,76631
tripura,2023,1,District,north tripura,71616
tripura,2023,1,District,gomati,65137
tripura,2023,1,District,dhalai,56918
tripura,2023,1,District,khowai,44453
tripura,2023,1,District,unakoti,39208
tripura,2023,2,District,west tripura,291531
tripura,2023,2,District,sepahijala,80758
tripura,2023,2,District,south tripura,80248
tripura,2023,2,District,north tripura,74840
tripura,2023,2,District,gomati,68250
tripura,2023,2,District,dhalai,59728
tripura,2023,2,District,khowai,46636
tripura,2023,2,District,unakoti,41033
tripura,2023,3,District,west tripura,303494
tripura,2023,3,District,sepahijala,84329
tripura,2023,3,District,south tripura,83713
tripura,2023,3,District,north tripura,78079
tripura,2023,3,District,gomati,71255
tripura,2023,3,District,dhalai,62353
tripura,2023,3,District,khowai,48652
tripura,2023,3,District,unakoti,42803
tripura,2023,4,District,west tripura,315337
tripura,2023,4,District,sepahijala,87910
tripura,2023,4,District,south tripura,87397
tripura,2023,4,District,north tripura,81280
tripura,2023,4,District,gomati,74242
tripura,2023,4,District,dhalai,64896
tripura,2023,4,District,khowai,50673
tripura,2023,4,District,unakoti,44609
tripura,2024,1,District,west tripura,328332
tripura,2024,1,District,sepahijala,92008
tripura,2024,1,District,south tripura,91509
tripura,2024,1,District,north tripura,84974
tripura,2024,1,District,gomati,77781
tripura,2024,1,District,dhalai,67846
tripura,2024,1,District,khowai,53079
tripura,2024,1,District,unakoti,46606
tripura,2024,2,District,west tripura,341477
tripura,2024,2,District,sepahijala,95889
tripura,2024,2,District,south tripura,95400
tripura,2024,2,District,north tripura,88558
tripura,2024,2,District,gomati,81049
tripura,2024,2,District,dhalai,70600
tripura,2024,2,District,khowai,55217
tripura,2024,2,District,unakoti,48534
tripura,2024,3,District,west tripura,344910
tripura,2024,3,District,north tripura,103849
tripura,2024,3,District,gomati,92687
tripura,2024,3,District,south tripura,88785
tripura,2024,3,District,sepahijala,88030
tripura,2024,3,District,dhalai,79489
tripura,2024,3,District,unakoti,63383
tripura,2024,3,District,khowai,55203
tripura,2024,4,District,west tripura,355845
tripura,2024,4,District,north tripura,107812
tripura,2024,4,District,gomati,96003
tripura,2024,4,District,south tripura,91963
tripura,2024,4,District,sepahijala,91382
tripura,2024,4,District,dhalai,82769
tripura,2024,4,District,unakoti,65864
tripura,2024,4,District,khowai,57278
uttar-pradesh,2018,1,District,gautam buddha nagar,448768
uttar-pradesh,2018,1,District,lucknow,380070
uttar-pradesh,2018,1,District,ghaziabad,329683
uttar-pradesh,2018,1,District,prayagraj,220198
uttar-pradesh,2018,1,District,kanpur nagar,208389
uttar-pradesh,2018,1,District,varanasi,206788
uttar-pradesh,2018,1,District,agra,148387
uttar-pradesh,2018,1,District,gorakhpur,132769
uttar-pradesh,2018,1,District,meerut,123619
uttar-pradesh,2018,1,District,bareilly,112369
uttar-pradesh,2018,2,District,gautam buddha nagar,586350
uttar-pradesh,2018,2,District,lucknow,506261
uttar-pradesh,2018,2,District,ghaziabad,434115
uttar-pradesh,2018,2,District,prayagraj,297113
uttar-pradesh,2018,2,District,varanasi,288325
uttar-pradesh,2018,2,District,kanpur nagar,285101
uttar-pradesh,2018,2,District,agra,205298
uttar-pradesh,2018,2,District,gorakhpur,181126
uttar-pradesh,2018,2,District,meerut,167212
uttar-pradesh,2018,2,District,bareilly,152939
uttar-pradesh,2018,3,District,gautam buddha nagar,727480
uttar-pradesh,2018,3,District,lucknow,620328
uttar-pradesh,2018,3,District,ghaziabad,538532
uttar-pradesh,2018,3,District,prayagraj,363743
uttar-pradesh,2018,3,District,varanasi,352604
uttar-pradesh,2018,3,District,kanpur nagar,349250
uttar-pradesh,2018,3,District,agra,257453
uttar-pradesh,2018,3,District,gorakhpur,224409
uttar-pradesh,2018,3,District,meerut,205977
uttar-pradesh,2018,3,District,bareilly,187467
uttar-pradesh,2018,4,District,gautam buddha nagar,951342
uttar-pradesh,2018,4,District,lucknow,765152
uttar-pradesh,2018,4,District,ghaziabad,713372
uttar-pradesh,2018,4,District,prayagraj,451019
uttar-pradesh,2018,4,District,varanasi,447144
uttar-pradesh,2018,4,District,kanpur nagar,434315
uttar-pradesh,2018,4,District,agra,322749
uttar-pradesh,2018,4,District,gorakhpur,279761
uttar-pradesh,2018,4,District,meerut,258843
uttar-pradesh,2018,4,District,bareilly,233073
uttar-pradesh,2019,1,District,gautam buddha nagar,1143614
uttar-pradesh,2019,1,District,lucknow,896208
uttar-pradesh,2019,1,District,ghaziabad,859583
uttar-pradesh,2019,1,District,prayagraj,532230
uttar-pradesh,2019,1,District,varanasi,524667
uttar-pradesh,2019,1,District,kanpur nagar,511583
uttar-pradesh,2019,1,District,agra,392222
uttar-pradesh,2019,1,District,gorakhpur,336196
uttar-pradesh,2019,1,District,meerut,311930
uttar-pradesh,2019,1,District,bareilly,279714
uttar-pradesh,2019,2,District,gautam buddha nagar,1282816
uttar-pradesh,2019,2,District,lucknow,1011470
uttar-pradesh,2019,2,District,ghaziabad,975605
uttar-pradesh,2019,2,District,prayagraj,602739
uttar-pradesh,2019,2,District,kanpur nagar,585796
uttar-pradesh,2019,2,District,varanasi,583444
uttar-pradesh,2019,2,District,agra,461224
uttar-pradesh,2019,2,District,gorakhpur,387961
uttar-pradesh,2019,2,District,meerut,361091
uttar-pradesh,2019,2,District,bareilly,318597
uttar-pradesh,2019,3,District,gautam buddha nagar,1415905
uttar-pradesh,2019,3,District,lucknow,1124832
uttar-pradesh,2019,3,District,ghaziabad,1088568
uttar-pradesh,2019,3,District,prayagraj,667277
uttar-pradesh,2019,3,District,kanpur nagar,655175
uttar-pradesh,2019,3,District,varanasi,639586
uttar-pradesh,2019,3,District,agra,530228
uttar-pradesh,2019,3,District,gorakhpur,434172
uttar-pradesh,2019,3,District,meerut,408972
uttar-pradesh,2019,3,District,bareilly,356146
uttar-pradesh,2019,4,District,gautam buddha nagar,1537791
uttar-pradesh,2019,4,District,lucknow,1221681
uttar-pradesh,2019,4,District,ghaziabad,1189357
uttar-pradesh,2019,4,District,prayagraj,738307
uttar-pradesh,2019,4,District,kanpur nagar,718251
uttar-pradesh,2019,4,District,varanasi,706509
uttar-pradesh,2019,4,District,agra,593453
uttar-pradesh,2019,4,District,gorakhpur,483523
uttar-pradesh,2019,4,District,meerut,455353
uttar-pradesh,2019,4,District,bareilly,398897
uttar-pradesh,2020,1,District,gautam buddha nagar,1656331
uttar-pradesh,2020,1,District,lucknow,1329098
uttar-pradesh,2020,1,District,ghaziabad,1296464
uttar-pradesh,2020,1,District,prayagraj,816436
uttar-pradesh,2020,1,District,kanpur nagar,788847
uttar-pradesh,2020,1,District,varanasi,777234
uttar-pradesh,2020,1,District,agra,668251
uttar-pradesh,2020,1,District,gorakhpur,539316
uttar-pradesh,2020,1,District,meerut,509693
uttar-pradesh,2020,1,District,bareilly,452872
uttar-pradesh,2020,2,District,gautam buddha nagar,1756163
uttar-pradesh,2020,2,District,lucknow,1434386
uttar-pradesh,2020,2,District,ghaziabad,1399514
uttar-pradesh,2020,2,District,prayagraj,892787
uttar-pradesh,2020,2,District,kanpur nagar,864991
uttar-pradesh,2020,2,District,varanasi,851213
uttar-pradesh,2020,2,District,agra,746336
uttar-pradesh,2020,2,District,gorakhpur,600961
uttar-pradesh,2020,2,District,meerut,566838
uttar-pradesh,2020,2,District,bareilly,507342
uttar-pradesh,2020,3,District,gautam buddha nagar,1885370
uttar-pradesh,2020,3,District,lucknow,1551932
uttar-pradesh,2020,3,District,ghaziabad,1518450
uttar-pradesh,2020,3,District,prayagraj,974228
uttar-pradesh,2020,3,District,kanpur nagar,941379
uttar-pradesh,2020,3,District,varanasi,927313
uttar-pradesh,2020,3,District,agra,822893
uttar-pradesh,2020,3,District,gorakhpur,661272
uttar-pradesh,2020,3,District,meerut,624570
uttar-pradesh,2020,3,District,bareilly,558821
uttar-pradesh,2020,4,District,gautam buddha nagar,2030178
uttar-pradesh,2020,4,District,lucknow,1684510
uttar-pradesh,2020,4,District,ghaziabad,1647330
uttar-pradesh,2020,4,District,prayagraj,1059982
uttar-pradesh,2020,4,District,kanpur nagar,1022768
uttar-pradesh,2020,4,District,varanasi,1003989
uttar-pradesh,2020,4,District,agra,900497
uttar-pradesh,2020,4,District,gorakhpur,722618
uttar-pradesh,2020,4,District,meerut,686266
uttar-pradesh,2020,4,District,bareilly,611236
uttar-pradesh,2021,1,District,gautam buddha nagar,2181874
uttar-pradesh,2021,1,District,lucknow,1813076
uttar-pradesh,2021,1,District,ghaziabad,1773332
uttar-pradesh,2021,1,District,prayagraj,1143612
uttar-pradesh,2021,1,District,kanpur nagar,1100587
uttar-pradesh,2021,1,District,varanasi,1079309
uttar-pradesh,2021,1,District,agra,974389
uttar-pradesh,2021,1,District,gorakhpur,780306
uttar-pradesh,2021,1,District,meerut,741901
uttar-pradesh,2021,1,District,bareilly,662143
uttar-pradesh,2021,2,District,gautam buddha nagar,2329954
uttar-pradesh,2021,2,District,lucknow,1937173
uttar-pradesh,2021,2,District,ghaziabad,1895314
uttar-pradesh,2021,2,District,prayagraj,1225800
uttar-pradesh,2021,2,District,kanpur nagar,1176708
uttar-pradesh,2021,2,District,varanasi,1154661
uttar-pradesh,2021,2,District,agra,1044788
uttar-pradesh,2021,2,District,gorakhpur,835887
uttar-pradesh,2021,2,District,meerut,794314
uttar-pradesh,2021,2,District,bareilly,710778
uttar-pradesh,2021,3,District,gautam buddha nagar,2496114
uttar-pradesh,2021,3,District,lucknow,2076033
uttar-pradesh,2021,3,District,ghaziabad,2031752
uttar-pradesh,2021,3,District,prayagraj,1320432
uttar-pradesh,2021,3,District,kanpur nagar,1263050
uttar-pradesh,2021,3,District,varanasi,1239725
uttar-pradesh,2021,3,District,agra,1124720
uttar-pradesh,2021,3,District,gorakhpur,900171
uttar-pradesh,2021,3,District,meerut,853246
uttar-pradesh,2021,3,District,bareilly,766809
uttar-pradesh,2021,4,District,gautam buddha nagar,2664034
uttar-pradesh,2021,4,District,lucknow,2215886
uttar-pradesh,2021,4,District,ghaziabad,2169109
uttar-pradesh,2021,4,District,prayagraj,1414447
uttar-pradesh,2021,4,District,kanpur nagar,1349794
uttar-pradesh,2021,4,District,varanasi,1325315
uttar-pradesh,2021,4,District,agra,1204274
uttar-pradesh,2021,4,District,gorakhpur,964667
uttar-pradesh,2021,4,District,meerut,911852
uttar-pradesh,2021,4,District,bareilly,821986
uttar-pradesh,2022,1,District,gautam buddha nagar,2822463
uttar-pradesh,2022,1,District,lucknow,2348173
uttar-pradesh,2022,1,District,ghaziabad,2298103
uttar-pradesh,2022,1,District,prayagraj,1504572
uttar-pradesh,2022,1,District,kanpur nagar,1431918
uttar-pradesh,2022,1,District,varanasi,1406056
uttar-pradesh,2022,1,District,agra,1279852
uttar-pradesh,2022,1,District,gorakhpur,1027283
uttar-pradesh,2022,1,District,meerut,967325
uttar-pradesh,2022,1,District,bareilly,875033
uttar-pradesh,2022,2,District,gautam buddha nagar,2973360
uttar-pradesh,2022,2,District,lucknow,2474317
uttar-pradesh,2022,2,District,ghaziabad,2421605
uttar-pradesh,2022,2,District,prayagraj,1590032
uttar-pradesh,2022,2,District,kanpur nagar,1510491
uttar-pradesh,2022,2,District,varanasi,1483315
uttar-pradesh,2022,2,District,agra,1351856
uttar-pradesh,2022,2,District,gorakhpur,1086399
uttar-pradesh,2022,2,District,meerut,1020429
uttar-pradesh,2022,2,District,bareilly,925536
uttar-pradesh,2022,3,District,gautam buddha nagar,3130224
uttar-pradesh,2022,3,District,lucknow,2604663
uttar-pradesh,2022,3,District,ghaziabad,2549377
uttar-pradesh,2022,3,District,prayagraj,1678668
uttar-pradesh,2022,3,District,kanpur nagar,1592126
uttar-pradesh,2022,3,District,varanasi,1563730
uttar-pradesh,2022,3,District,agra,1426154
uttar-pradesh,2022,3,District,gorakhpur,1148103
uttar-pradesh,2022,3,District,meerut,1075255
uttar-pradesh,2022,3,District,bareilly,977218
uttar-pradesh,2022,4,District,gautam buddha nagar,3286371
uttar-pradesh,2022,4,District,lucknow,2734333
uttar-pradesh,2022,4,District,ghaziabad,2676888
uttar-pradesh,2022,4,District,prayagraj,1763014
uttar-pradesh,2022,4,District,kanpur nagar,1673173
uttar-pradesh,2022,4,District,varanasi,1641943
uttar-pradesh,2022,4,District,agra,1497144
uttar-pradesh,2022,4,District,gorakhpur,1205580
uttar-pradesh,2022,4,District,meerut,1127324
uttar-pradesh,2022,4,District,bareilly,1025341
uttar-pradesh,2023,1,District,gautam buddha nagar,3434422
uttar-pradesh,2023,1,District,lucknow,2858255
uttar-pradesh,2023,1,District,ghaziabad,2798185
uttar-pradesh,2023,1,District,prayagraj,1847496
uttar-pradesh,2023,1,District,kanpur nagar,1751281
uttar-pradesh,2023,1,District,varanasi,1718122
uttar-pradesh,2023,1,District,agra,1567104
uttar-pradesh,2023,1,District,gorakhpur,1263672
uttar-pradesh,2023,1,District,meerut,1178230
uttar-pradesh,2023,1,District,bareilly,1073906
uttar-pradesh,2023,2,District,gautam buddha nagar,3562632
uttar-pradesh,2023,2,District,lucknow,2965623
uttar-pradesh,2023,2,District,ghaziabad,2904454
uttar-pradesh,2023,2,District,prayagraj,1923415
uttar-pradesh,2023,2,District,kanpur nagar,1819802
uttar-pradesh,2023,2,District,varanasi,1786176
uttar-pradesh,2023,2,District,agra,1630258
uttar-pradesh,2023,2,District,gorakhpur,1315842
uttar-pradesh,2023,2,District,meerut,1224499
uttar-pradesh,2023,2,District,bareilly,1119305
uttar-pradesh,2023,3,District,gautam buddha nagar,3694806
uttar-pradesh,2023,3,District,lucknow,3079592
uttar-pradesh,2023,3,District,ghaziabad,3015494
uttar-pradesh,2023,3,District,prayagraj,2002831
uttar-pradesh,2023,3,District,kanpur nagar,1892032
uttar-pradesh,2023,3,District,varanasi,1857307
uttar-pradesh,2023,3,District,agra,1696452
uttar-pradesh,2023,3,District,gorakhpur,1370080
uttar-pradesh,2023,3,District,meerut,1272850
uttar-pradesh,2023,3,District,bareilly,1164885
uttar-pradesh,2023,4,District,gautam buddha nagar,3820774
uttar-pradesh,2023,4,District,lucknow,3186571
uttar-pradesh,2023,4,District,ghaziabad,3120359
uttar-pradesh,2023,4,District,prayagraj,2077118
uttar-pradesh,2023,4,District,kanpur nagar,1960237
uttar-pradesh,2023,4,District,varanasi,1924417
uttar-pradesh,2023,4,District,agra,1757237
uttar-pradesh,2023,4,District,gorakhpur,1422116
uttar-pradesh,2023,4,District,meerut,1317753
uttar-pradesh,2023,4,District,bareilly,1207371
uttar-pradesh,2024,1,District,gautam buddha nagar,3965080
uttar-pradesh,2024,1,District,lucknow,3309599
uttar-pradesh,2024,1,District,ghaziabad,3240845
uttar-pradesh,2024,1,District,prayagraj,2163437
uttar-pradesh,2024,1,District,kanpur nagar,2038863
uttar-pradesh,2024,1,District,varanasi,2000419
uttar-pradesh,2024,1,District,agra,1827812
uttar-pradesh,2024,1,District,gorakhpur,1482201
uttar-pradesh,2024,1,District,meerut,1369150
uttar-pradesh,2024,1,District,bareilly,1256323
uttar-pradesh,2024,2,District,gautam buddha nagar,4112477
uttar-pradesh,2024,2,District,lucknow,3433006
uttar-pradesh,2024,2,District,ghaziabad,3364054
uttar-pradesh,2024,2,District,prayagraj,2246704
uttar-pradesh,2024,2,District,kanpur nagar,2116734
uttar-pradesh,2024,2,District,varanasi,2075958
uttar-pradesh,2024,2,District,agra,1897322
uttar-pradesh,2024,2,District,gorakhpur,1541095
uttar-pradesh,2024,2,District,meerut,1420863
uttar-pradesh,2024,2,District,bareilly,1304230
uttar-pradesh,2024,3,District,gautambuddha nagar,4449683
uttar-pradesh,2024,3,District,lucknow,3565800
uttar-pradesh,2024,3,District,ghaziabad,3496832
uttar-pradesh,2024,3,District,prayagraj,2284614
uttar-pradesh,2024,3,District,agra,2103223
uttar-pradesh,2024,3,District,kanpur nagar,2099245
uttar-pradesh,2024,3,District,varanasi,2027531
uttar-pradesh,2024,3,District,gorakhpur,1685478
uttar-pradesh,2024,3,District,meerut,1591722
uttar-pradesh,2024,3,District,bareilly,1513919
uttar-pradesh,2024,4,District,gautambuddha nagar,4577065
uttar-pradesh,2024,4,District,lucknow,3675410
uttar-pradesh,2024,4,District,ghaziabad,3585148
uttar-pradesh,2024,4,District,prayagraj,2366419
uttar-pradesh,2024,4,District,agra,2177829
uttar-pradesh,2024,4,District,kanpur nagar,2169076
uttar-pradesh,2024,4,District,varanasi,2093895
uttar-pradesh,2024,4,District,gorakhpur,1752309
uttar-pradesh,2024,4,District,meerut,1641966
uttar-pradesh,2024,4,District,bareilly,1565625
uttarakhand,2018,1,District,dehradun,147998
uttarakhand,2018,1,District,haridwar,104823
uttarakhand,2018,1,District,udham singh nagar,100236
uttarakhand,2018,1,District,nainital,49083
uttarakhand,2018,1,District,pauri garhwal,20425
uttarakhand,2018,1,District,tehri garhwal,13030
uttarakhand,2018,1,District,almora,11367
uttarakhand,2018,1,District,pithoragarh,8836
uttarakhand,2018,1,District,chamoli,7493
uttarakhand,2018,1,District,uttarkashi,5816
uttarakhand,2018,2,District,dehradun,198296
uttarakhand,2018,2,District,haridwar,140718
uttarakhand,2018,2,District,udham singh nagar,132549
uttarakhand,2018,2,District,nainital,65142
uttarakhand,2018,2,District,pauri garhwal,28153
uttarakhand,2018,2,District,tehri garhwal,18021
uttarakhand,2018,2,District,almora,15473
uttarakhand,2018,2,District,pithoragarh,12486
uttarakhand,2018,2,District,chamoli,10502
uttarakhand,2018,2,District,uttarkashi,8227
uttarakhand,2018,3,District,dehradun,246477
uttarakhand,2018,3,District,haridwar,174526
uttarakhand,2018,3,District,udham singh nagar,162754
uttarakhand,2018,3,District,nainital,79936
uttarakhand,2018,3,District,pauri garhwal,36059
