State,Year,Quarter,Type,Name,Transaction_count,Transaction_amount
uttar-pradesh,2021,4,District,meerut,15531638,28699663710.751427
uttar-pradesh,2021,4,District,prayagraj,14418013,25298767096.605217
uttar-pradesh,2021,4,District,kanpur nagar,13055831,24968225095.50705
uttar-pradesh,2021,4,District,agra,11675242,22888020081.302628
uttar-pradesh,2021,4,District,varanasi,11458477,22020915567.445705
uttar-pradesh,2021,4,District,gorakhpur,9958532,21591200217.75315
uttar-pradesh,2021,4,District,aligarh,7765317,15072461376.02834
uttar-pradesh,2022,1,District,lucknow,79740953,132456458141.91397
uttar-pradesh,2022,1,District,gautam buddha nagar,58229149,74371363420.47153
uttar-pradesh,2022,1,District,ghaziabad,30948888,50571013176.64976
uttar-pradesh,2022,1,District,meerut,17966278,32377627599.030327
uttar-pradesh,2022,1,District,prayagraj,16566417,28293055160.255882
uttar-pradesh,2022,1,District,kanpur nagar,14902263,27612832763.662384
uttar-pradesh,2022,1,District,agra,14010919,26233858697.697464
uttar-pradesh,2022,1,District,varanasi,13246317,24155800509.84869
uttar-pradesh,2022,1,District,gorakhpur,10758812,22861881939.64662
uttar-pradesh,2022,1,District,aligarh,9297702,17226202534.103092
uttar-pradesh,2022,2,District,lucknow,102123625,164056107244.2309
uttar-pradesh,2022,2,District,gautam buddha nagar,74160647,87828388050.506
uttar-pradesh,2022,2,District,ghaziabad,37739024,59183436240.67706
uttar-pradesh,2022,2,District,meerut,22419976,38399767082.406334
uttar-pradesh,2022,2,District,prayagraj,20833684,34267771491.719467
uttar-pradesh,2022,2,District,kanpur nagar,18142630,32679093848.494316
uttar-pradesh,2022,2,District,agra,17306092,31826611654.86806
uttar-pradesh,2022,2,District,varanasi,16290241,29105585945.91128
uttar-pradesh,2022,2,District,gorakhpur,14066992,28691435244.931892
uttar-pradesh,2022,2,District,aligarh,11491914,20498359414.78222
uttar-pradesh,2022,3,District,lucknow,103532277,150291038432.73062
uttar-pradesh,2022,3,District,gautam buddha nagar,87799548,100238159351.64151
uttar-pradesh,2022,3,District,varanasi,42895237,64967816692.82996
uttar-pradesh,2022,3,District,ghaziabad,41898334,62804603270.37625
uttar-pradesh,2022,3,District,agra,26751663,43128786478.760445
uttar-pradesh,2022,3,District,kanpur nagar,26593070,42855018051.76041
uttar-pradesh,2022,3,District,meerut,25631216,40328370458.53699
uttar-pradesh,2022,3,District,prayagraj,21085656,30385713265.50251
uttar-pradesh,2022,3,District,moradabad,15532268,26474629769.408638
uttar-pradesh,2022,3,District,aligarh,14106419,22685286303.74517
uttar-pradesh,2022,4,District,lucknow,142292419,214139000063.1341
uttar-pradesh,2022,4,District,gautam buddha nagar,90864471,104162479492.51544
uttar-pradesh,2022,4,District,ghaziabad,48195051,73333545352.23656
uttar-pradesh,2022,4,District,varanasi,38410576,61679282505.82438
uttar-pradesh,2022,4,District,kanpur nagar,34663083,57423578589.05292
uttar-pradesh,2022,4,District,meerut,30761564,49044446642.880615
uttar-pradesh,2022,4,District,agra,27454413,46946394676.79358
uttar-pradesh,2022,4,District,prayagraj,27038499,40737923540.02559
uttar-pradesh,2022,4,District,bijnor,19251587,30994615217.1439
uttar-pradesh,2022,4,District,aligarh,18387697,30529612967.374783
uttar-pradesh,2023,1,District,gautam buddha nagar,130607154,135979906082.0
uttar-pradesh,2023,1,District,ghaziabad,66936417,98038172535.0
uttar-pradesh,2023,1,District,lucknow,65525552,87840979618.0
uttar-pradesh,2023,1,District,prayagraj,35080059,49998377066.0
uttar-pradesh,2023,1,District,agra,30391351,52433820121.0
uttar-pradesh,2023,1,District,kanpur nagar,28577522,47822572131.0
uttar-pradesh,2023,1,District,varanasi,27637995,45388936309.0
uttar-pradesh,2023,1,District,meerut,25600912,44514485441.0
uttar-pradesh,2023,1,District,gorakhpur,22422173,41547143859.0
uttar-pradesh,2023,1,District,mathura,22349552,35663288960.0
uttar-pradesh,2023,2,District,gautam buddha nagar,157681545,150948217823.0
uttar-pradesh,2023,2,District,ghaziabad,79274230,106962936038.0
uttar-pradesh,2023,2,District,lucknow,75332865,96742551859.0
uttar-pradesh,2023,2,District,prayagraj,41130090,55619365184.0
uttar-pradesh,2023,2,District,agra,36064514,57518188065.0
uttar-pradesh,2023,2,District,kanpur nagar,33104317,52168272566.0
uttar-pradesh,2023,2,District,varanasi,32929066,51653036301.0
uttar-pradesh,2023,2,District,meerut,30318321,48422446534.0
uttar-pradesh,2023,2,District,gorakhpur,28202448,48397427638.0
uttar-pradesh,2023,2,District,mathura,27350787,40577938266.0
uttar-pradesh,2023,3,District,gautam buddha nagar,180450033,164910883457.0
uttar-pradesh,2023,3,District,ghaziabad,90310474,114685853196.0
uttar-pradesh,2023,3,District,lucknow,86168998,103457346131.0
uttar-pradesh,2023,3,District,prayagraj,46007458,55169169118.0
uttar-pradesh,2023,3,District,agra,41540299,60724548821.0
uttar-pradesh,2023,3,District,varanasi,36947014,51945207590.0
uttar-pradesh,2023,3,District,kanpur nagar,36784059,54129176816.0
uttar-pradesh,2023,3,District,meerut,34303179,51158129419.0
uttar-pradesh,2023,3,District,mathura,32732371,44180537058.0
uttar-pradesh,2023,3,District,gorakhpur,29832994,47279353029.0
uttar-pradesh,2023,4,District,gautam buddha nagar,192419424,180306500632.0
uttar-pradesh,2023,4,District,ghaziabad,99630622,129846740841.0
uttar-pradesh,2023,4,District,lucknow,94286078,116432620092.0
uttar-pradesh,2023,4,District,prayagraj,52219466,66103195627.0
uttar-pradesh,2023,4,District,agra,47863910,73637151813.0
uttar-pradesh,2023,4,District,varanasi,41191261,61044459325.0
uttar-pradesh,2023,4,District,kanpur nagar,40739887,63027281450.0
uttar-pradesh,2023,4,District,meerut,39690199,61931474558.0
uttar-pradesh,2023,4,District,mathura,36556146,52304594604.0
uttar-pradesh,2023,4,District,gorakhpur,35512032,56620739017.0
uttar-pradesh,2024,1,District,gautam buddha nagar,214720949,194154342486.0
uttar-pradesh,2024,1,District,ghaziabad,109758298,137986072000.0
uttar-pradesh,2024,1,District,lucknow,98984929,120573446601.0
uttar-pradesh,2024,1,District,prayagraj,59468623,73955736866.0
uttar-pradesh,2024,1,District,agra,55419961,81038729448.0
uttar-pradesh,2024,1,District,varanasi,45777703,65710111632.0
uttar-pradesh,2024,1,District,meerut,44767366,68415601527.0
uttar-pradesh,2024,1,District,kanpur nagar,44194366,65696223285.0
uttar-pradesh,2024,1,District,mathura,43428644,58457815015.0
uttar-pradesh,2024,1,District,aligarh,41188747,57031640561.0
uttar-pradesh,2024,2,District,gautam buddha nagar,265595986,216594147530.0
uttar-pradesh,2024,2,District,ghaziabad,134489423,151784488421.0
uttar-pradesh,2024,2,District,lucknow,114911286,130163269528.0
uttar-pradesh,2024,2,District,prayagraj,68889466,79935836127.0
uttar-pradesh,2024,2,District,agra,64970242,87526694851.0
uttar-pradesh,2024,2,District,varanasi,53609943,72045558201.0
uttar-pradesh,2024,2,District,meerut,53321480,73554412225.0
uttar-pradesh,2024,2,District,kanpur nagar,51693571,71093070940.0
uttar-pradesh,2024,2,District,mathura,50353355,63987781696.0
uttar-pradesh,2024,2,District,aligarh,48000025,61196251661.0
uttar-pradesh,2024,3,District,gautambuddha nagar,291856209,236884974417.0
uttar-pradesh,2024,3,District,ghaziabad,149934050,164745233106.0
uttar-pradesh,2024,3,District,lucknow,127784602,139114191596.0
uttar-pradesh,2024,3,District,prayagraj,74102313,80042854850.0
uttar-pradesh,2024,3,District,agra,70423368,90248608620.0
uttar-pradesh,2024,3,District,varanasi,57428069,73377394881.0
uttar-pradesh,2024,3,District,meerut,56471461,75060386735.0
uttar-pradesh,2024,3,District,mathura,56288955,66773541686.0
uttar-pradesh,2024,3,District,kanpur nagar,55431032,73158180164.0
uttar-pradesh,2024,3,District,aligarh,51869358,62228713746.0
uttar-pradesh,2024,4,District,gautambuddha nagar,308036927,255133255191.0
uttar-pradesh,2024,4,District,ghaziabad,163017971,183785170259.0
uttar-pradesh,2024,4,District,lucknow,139743209,155107785638.0
uttar-pradesh,2024,4,District,prayagraj,83170529,95998755498.0
uttar-pradesh,2024,4,District,agra,77992317,107307102968.0
uttar-pradesh,2024,4,District,varanasi,64105707,85972676969.0
uttar-pradesh,2024,4,District,meerut,62400782,87172436119.0
uttar-pradesh,2024,4,District,kanpur nagar,61274771,84739949506.0
uttar-pradesh,2024,4,District,mathura,60087548,76660773349.0
uttar-pradesh,2024,4,District,gorakhpur,56919483,77418899089.0
uttarakhand,2018,1,District,dehradun,329459,512888194.28700817
uttarakhand,2018,1,District,udham singh nagar,319290,273540317.84665924
uttarakhand,2018,1,District,haridwar,308588,394604404.70860887
uttarakhand,2018,1,District,nainital,106949,116698562.48367879
uttarakhand,2018,1,District,pauri garhwal,49412,58626307.503576376
uttarakhand,2018,1,District,tehri garhwal,28306,41280388.51120189
uttarakhand,2018,1,District,almora,26086,24966386.517174132
uttarakhand,2018,1,District,pithoragarh,18593,19129399.861616693
uttarakhand,2018,1,District,chamoli,15936,19931685.344290152
uttarakhand,2018,1,District,uttarkashi,12342,15898878.295430979
uttarakhand,2018,2,District,dehradun,464526,908634049.1026804
uttarakhand,2018,2,District,haridwar,408449,653841352.4744893
uttarakhand,2018,2,District,udham singh nagar,396961,460064933.193244
uttarakhand,2018,2,District,nainital,143993,221734345.97526038
uttarakhand,2018,2,District,pauri garhwal,87569,116427905.16679347
uttarakhand,2018,2,District,tehri garhwal,44916,79925226.8074092
uttarakhand,2018,2,District,almora,39584,50535626.79560754
uttarakhand,2018,2,District,pithoragarh,31473,51625580.581978634
uttarakhand,2018,2,District,chamoli,23109,37928070.64293302
uttarakhand,2018,2,District,uttarkashi,17994,31584871.420789883
uttarakhand,2018,3,District,udham singh nagar,635903,750899273.4469256
uttarakhand,2018,3,District,dehradun,580817,1233501843.640768
uttarakhand,2018,3,District,haridwar,516553,904828173.1140292
uttarakhand,2018,3,District,nainital,164989,272528677.45278066
uttarakhand,2018,3,District,pauri garhwal,88372,139462380.15680638
uttarakhand,2018,3,District,almora,50491,73631915.94944787
uttarakhand,2018,3,District,tehri garhwal,49076,97822405.13469781
uttarakhand,2018,3,District,pithoragarh,37382,66592869.052209534
uttarakhand,2018,3,District,chamoli,28392,57607070.754188076
uttarakhand,2018,3,District,uttarkashi,22900,44762533.115959145
uttarakhand,2018,4,District,dehradun,839564,1866928298.8196144
uttarakhand,2018,4,District,udham singh nagar,817760,1063327513.805676
uttarakhand,2018,4,District,haridwar,780667,1361862781.3811455
uttarakhand,2018,4,District,nainital,262453,434444465.8451766
uttarakhand,2018,4,District,pauri garhwal,124351,217330050.30159777
uttarakhand,2018,4,District,tehri garhwal,72394,157761446.48374173
uttarakhand,2018,4,District,almora,71874,117821119.63767174
uttarakhand,2018,4,District,pithoragarh,54756,120923916.07731065
uttarakhand,2018,4,District,chamoli,44084,93713092.70470297
uttarakhand,2018,4,District,uttarkashi,32970,74788538.69988397
uttarakhand,2019,1,District,udham singh nagar,1872126,1489217231.3368738
uttarakhand,2019,1,District,haridwar,1412730,1744127095.0116456
uttarakhand,2019,1,District,dehradun,1291566,2353709229.488825
uttarakhand,2019,1,District,nainital,366310,528892751.99502397
uttarakhand,2019,1,District,pauri garhwal,154873,259133683.45728153
uttarakhand,2019,1,District,tehri garhwal,92784,188532149.09953338
uttarakhand,2019,1,District,almora,84510,133142670.68267207
uttarakhand,2019,1,District,pithoragarh,67059,126782378.71489981
uttarakhand,2019,1,District,chamoli,57245,109897209.50624073
uttarakhand,2019,1,District,uttarkashi,43500,85792881.24604434
uttarakhand,2019,2,District,dehradun,1628356,3149635867.735813
uttarakhand,2019,2,District,haridwar,1109390,1993331114.9490423
uttarakhand,2019,2,District,udham singh nagar,964467,1378582227.1383595
uttarakhand,2019,2,District,nainital,347099,641075253.7010634
uttarakhand,2019,2,District,pauri garhwal,201286,330941586.17840505
uttarakhand,2019,2,District,tehri garhwal,125918,262677784.70331165
uttarakhand,2019,2,District,almora,110119,169588331.81787175
uttarakhand,2019,2,District,pithoragarh,81162,158772474.7061255
uttarakhand,2019,2,District,chamoli,71211,146135260.66002762
uttarakhand,2019,2,District,uttarkashi,52899,116326460.03063229
uttarakhand,2019,3,District,dehradun,2163047,3787761714.5911207
uttarakhand,2019,3,District,haridwar,1408219,2350808805.151039
uttarakhand,2019,3,District,udham singh nagar,881091,1448854013.7749524
uttarakhand,2019,3,District,nainital,410561,703565372.0754354
uttarakhand,2019,3,District,pauri garhwal,206617,337105679.89840025
uttarakhand,2019,3,District,tehri garhwal,139167,268739806.73495024
uttarakhand,2019,3,District,almora,110098,163341415.00345957
uttarakhand,2019,3,District,pithoragarh,93746,157938393.66508043
uttarakhand,2019,3,District,chamoli,88665,159441929.61206484
uttarakhand,2019,3,District,uttarkashi,68144,126468996.95084272
uttarakhand,2019,4,District,dehradun,3069497,4994340229.552402
uttarakhand,2019,4,District,haridwar,1661936,2912268373.080662
uttarakhand,2019,4,District,udham singh nagar,1067254,1847912911.0312634
uttarakhand,2019,4,District,nainital,510868,938607132.5862874
uttarakhand,2019,4,District,pauri garhwal,260210,438116662.3129741
uttarakhand,2019,4,District,tehri garhwal,175937,331559129.7280453
uttarakhand,2019,4,District,almora,147270,226549226.13870555
uttarakhand,2019,4,District,pithoragarh,112708,200782149.05021042
uttarakhand,2019,4,District,chamoli,104404,207905779.6174841
uttarakhand,2019,4,District,uttarkashi,82965,174141275.3253441
uttarakhand,2020,1,District,dehradun,4292172,7855577949.518105
uttarakhand,2020,1,District,haridwar,1746548,2829682337.55844
uttarakhand,2020,1,District,udham singh nagar,1320641,2462031686.668817
uttarakhand,2020,1,District,nainital,591916,1012419762.4026623
uttarakhand,2020,1,District,pauri garhwal,265239,428956086.0113152
uttarakhand,2020,1,District,tehri garhwal,200636,365428107.2466619
uttarakhand,2020,1,District,almora,158941,262516586.53569758
uttarakhand,2020,1,District,pithoragarh,132585,231555480.8832615
uttarakhand,2020,1,District,chamoli,122706,211908675.2839394
uttarakhand,2020,1,District,uttarkashi,96469,176256181.79746825
uttarakhand,2020,2,District,dehradun,3619286,7204561616.480451
uttarakhand,2020,2,District,haridwar,1633204,2717831193.887991
uttarakhand,2020,2,District,udham singh nagar,1430868,2605047531.8868837
uttarakhand,2020,2,District,nainital,661723,1075299747.558831
uttarakhand,2020,2,District,pauri garhwal,337679,488475349.7643055
uttarakhand,2020,2,District,tehri garhwal,274627,410098391.70712256
uttarakhand,2020,2,District,almora,256356,333359506.69689095
uttarakhand,2020,2,District,pithoragarh,193141,309868814.02295196
uttarakhand,2020,2,District,chamoli,180349,274419553.19735515
uttarakhand,2020,2,District,uttarkashi,143866,241132342.2347738
uttarakhand,2020,3,District,dehradun,4899672,9682445376.09395
uttarakhand,2020,3,District,haridwar,2251448,4070826642.206731
uttarakhand,2020,3,District,udham singh nagar,1570042,2930954022.9558268
uttarakhand,2020,3,District,nainital,984746,1918487570.1438391
uttarakhand,2020,3,District,pauri garhwal,441783,734135974.61854
uttarakhand,2020,3,District,tehri garhwal,351867,595254916.1120149
uttarakhand,2020,3,District,almora,319939,453570746.4638781
uttarakhand,2020,3,District,pithoragarh,237817,421302996.40247244
uttarakhand,2020,3,District,chamoli,219226,388151115.26728576
uttarakhand,2020,3,District,uttarkashi,166514,318056161.8167209
uttarakhand,2020,4,District,dehradun,7225475,12878001020.781935
uttarakhand,2020,4,District,haridwar,3321783,6085979623.74952
uttarakhand,2020,4,District,udham singh nagar,2363335,4514038446.219884
uttarakhand,2020,4,District,nainital,1517073,2922713378.2238545
uttarakhand,2020,4,District,pauri garhwal,683792,1126540354.654028
uttarakhand,2020,4,District,tehri garhwal,562067,938923389.1074793
uttarakhand,2020,4,District,almora,448847,655069287.4592458
uttarakhand,2020,4,District,pithoragarh,341824,642959649.9234656
uttarakhand,2020,4,District,chamoli,334855,608689356.7896259
uttarakhand,2020,4,District,uttarkashi,248828,446087898.9016932
uttarakhand,2021,1,District,dehradun,10341368,16714266661.471684
uttarakhand,2021,1,District,haridwar,3637862,6655847670.43517
uttarakhand,2021,1,District,udham singh nagar,2400713,4698429212.673304
uttarakhand,2021,1,District,nainital,1656353,3267711093.933984
uttarakhand,2021,1,District,pauri garhwal,637099,1098791516.9842882
uttarakhand,2021,1,District,tehri garhwal,497527,927820405.8247087
uttarakhand,2021,1,District,almora,315595,567283572.0401664
uttarakhand,2021,1,District,pithoragarh,261250,560157950.425506
uttarakhand,2021,1,District,chamoli,251971,534930142.8445033
uttarakhand,2021,1,District,uttarkashi,199972,419933605.44935334
uttarakhand,2021,2,District,dehradun,11452915,18841754559.75351
uttarakhand,2021,2,District,haridwar,4083950,7206283398.339355
uttarakhand,2021,2,District,udham singh nagar,2949644,5332715640.386387
uttarakhand,2021,2,District,nainital,2022948,3666864167.0763474
uttarakhand,2021,2,District,pauri garhwal,772232,1284331635.4191167
uttarakhand,2021,2,District,tehri garhwal,611946,1001900308.1286168
uttarakhand,2021,2,District,almora,516291,813684022.7677014
uttarakhand,2021,2,District,pithoragarh,373518,706633659.8182425
uttarakhand,2021,2,District,chamoli,335548,592961500.5480487
uttarakhand,2021,2,District,uttarkashi,272386,493313162.9872029
uttarakhand,2021,3,District,dehradun,15063442,22990701165.284508
uttarakhand,2021,3,District,haridwar,5509173,8989314144.10345
uttarakhand,2021,3,District,udham singh nagar,3972342,6845281919.429772
uttarakhand,2021,3,District,nainital,2632707,4647117597.836015
uttarakhand,2021,3,District,pauri garhwal,969356,1594948974.778614
uttarakhand,2021,3,District,tehri garhwal,719519,1243423714.563628
uttarakhand,2021,3,District,almora,518423,912391176.2694778
uttarakhand,2021,3,District,pithoragarh,405020,818234590.9716287
uttarakhand,2021,3,District,chamoli,352899,738267624.1421456
uttarakhand,2021,3,District,uttarkashi,280090,564935671.3357033
uttarakhand,2021,4,District,dehradun,20099531,30616000516.70843
uttarakhand,2021,4,District,haridwar,7030490,11490457874.693764
uttarakhand,2021,4,District,udham singh nagar,5131031,9041480525.639933
uttarakhand,2021,4,District,nainital,3236410,5812451204.097101
uttarakhand,2021,4,District,pauri garhwal,1252707,2087257954.5768225
uttarakhand,2021,4,District,tehri garhwal,906949,1604463156.5824413
uttarakhand,2021,4,District,almora,621457,1157426313.556387
uttarakhand,2021,4,District,pithoragarh,493686,1047695615.645468
uttarakhand,2021,4,District,chamoli,444044,935680417.2825816
uttarakhand,2021,4,District,uttarkashi,340832,699763855.0503579
uttarakhand,2022,1,District,dehradun,22257700,33123635654.16364
uttarakhand,2022,1,District,haridwar,7982968,12739141532.519213
uttarakhand,2022,1,District,udham singh nagar,5878926,10009445962.437685
uttarakhand,2022,1,District,nainital,3419287,5973753416.613321
uttarakhand,2022,1,District,pauri garhwal,1340407,2160205589.417455
uttarakhand,2022,1,District,tehri garhwal,948064,1601435838.181318
uttarakhand,2022,1,District,almora,615373,1114809944.882173
uttarakhand,2022,1,District,pithoragarh,513359,1077070807.3701653
uttarakhand,2022,1,District,chamoli,447942,908267962.1925864
uttarakhand,2022,1,District,uttarkashi,354038,690101594.2170823
uttarakhand,2022,2,District,dehradun,28405360,40081073999.877716
uttarakhand,2022,2,District,haridwar,10586018,16128591903.365213
uttarakhand,2022,2,District,udham singh nagar,7173658,11516900702.588757
uttarakhand,2022,2,District,nainital,4229607,6957275629.433159
uttarakhand,2022,2,District,pauri garhwal,1914947,2946932725.366783
uttarakhand,2022,2,District,tehri garhwal,1595144,2551688400.844716
uttarakhand,2022,2,District,almora,917436,1470548875.9558089
uttarakhand,2022,2,District,pithoragarh,744947,1370280861.667244
uttarakhand,2022,2,District,chamoli,724863,1456305122.8944721
uttarakhand,2022,2,District,rudraprayag,555674,1343191881.0768297
uttarakhand,2022,3,District,dehradun,31286908,43421889600.77414
uttarakhand,2022,3,District,haridwar,12207906,17469868639.355198
uttarakhand,2022,3,District,udham singh nagar,8359056,12605973683.641441
uttarakhand,2022,3,District,nainital,4918426,7504228522.498604
uttarakhand,2022,3,District,pauri garhwal,1692144,2462947906.054614
uttarakhand,2022,3,District,tehri garhwal,1282593,1914407105.066064
uttarakhand,2022,3,District,almora,862733,1333633913.7202659
uttarakhand,2022,3,District,pithoragarh,824882,1386396764.7434978
uttarakhand,2022,3,District,chamoli,759073,1357043504.4213452
uttarakhand,2022,3,District,uttarkashi,574366,1020415832.5023174
uttarakhand,2022,4,District,dehradun,40807331,58612213437.28185
uttarakhand,2022,4,District,haridwar,13503692,19912247185.811954
uttarakhand,2022,4,District,udham singh nagar,10333475,16094358620.839268
uttarakhand,2022,4,District,nainital,5012268,7697883412.598277
uttarakhand,2022,4,District,pauri garhwal,1993213,2930488128.4357233
uttarakhand,2022,4,District,tehri garhwal,1406965,2066653765.1403933
uttarakhand,2022,4,District,chamoli,1117730,1880933827.7386515
uttarakhand,2022,4,District,almora,1009910,1571073455.8092246
uttarakhand,2022,4,District,pithoragarh,920523,1481932435.116687
uttarakhand,2022,4,District,uttarkashi,539699,916448376.7267579
uttarakhand,2023,1,District,dehradun,28447368,33916386161.0
uttarakhand,2023,1,District,haridwar,18798046,26500543614.0
uttarakhand,2023,1,District,udham singh nagar,13978521,20542684972.0
uttarakhand,2023,1,District,nainital,6645871,9531910281.0
uttarakhand,2023,1,District,pauri garhwal,2750629,3734478564.0
uttarakhand,2023,1,District,tehri garhwal,2246608,3074244887.0
uttarakhand,2023,1,District,almora,1388916,2028760785.0
uttarakhand,2023,1,District,pithoragarh,1284719,1892055904.0
uttarakhand,2023,1,District,chamoli,1029945,1609382133.0
uttarakhand,2023,1,District,uttarkashi,839385,1329618478.0
uttarakhand,2023,2,District,dehradun,34692859,40261073972.0
uttarakhand,2023,2,District,haridwar,24260673,32327305602.0
uttarakhand,2023,2,District,udham singh nagar,16932356,22588115268.0
uttarakhand,2023,2,District,nainital,8645252,11941153554.0
uttarakhand,2023,2,District,pauri garhwal,4018333,5335354696.0
uttarakhand,2023,2,District,tehri garhwal,3701650,5040089669.0
uttarakhand,2023,2,District,almora,2020325,2786364746.0
uttarakhand,2023,2,District,chamoli,1825969,2983545303.0
uttarakhand,2023,2,District,rudraprayag,1800936,3485553463.0
uttarakhand,2023,2,District,pithoragarh,1742817,2468595556.0
uttarakhand,2023,3,District,dehradun,36594851,40603170022.0
uttarakhand,2023,3,District,haridwar,26611336,32455299270.0
uttarakhand,2023,3,District,udham singh nagar,18606679,23427520009.0
uttarakhand,2023,3,District,nainital,8620296,11035263272.0
uttarakhand,2023,3,District,pauri garhwal,3468288,4209599000.0
uttarakhand,2023,3,District,tehri garhwal,2946977,3685184541.0
uttarakhand,2023,3,District,almora,1840191,2475467644.0
uttarakhand,2023,3,District,pithoragarh,1640048,2330514157.0
uttarakhand,2023,3,District,chamoli,1628923,2311170473.0
uttarakhand,2023,3,District,rudraprayag,1476972,2139338372.0
uttarakhand,2023,4,District,dehradun,39924330,45527971116.0
uttarakhand,2023,4,District,haridwar,28637960,36736177867.0
uttarakhand,2023,4,District,udham singh nagar,21410120,28068932760.0
uttarakhand,2023,4,District,nainital,10021918,13092884973.0
uttarakhand,2023,4,District,pauri garhwal,4056147,5117131019.0
uttarakhand,2023,4,District,tehri garhwal,3390834,4296372580.0
uttarakhand,2023,4,District,almora,2132117,2880351271.0
uttarakhand,2023,4,District,pithoragarh,1905720,2679789715.0
uttarakhand,2023,4,District,chamoli,1829681,2641361200.0
uttarakhand,2023,4,District,rudraprayag,1556978,2445583289.0
uttarakhand,2024,1,District,dehradun,40726888,45315248648.0
uttarakhand,2024,1,District,haridwar,31584263,39476373389.0
uttarakhand,2024,1,District,udham singh nagar,23428419,30266800896.0
uttarakhand,2024,1,District,nainital,10078090,12889542997.0
uttarakhand,2024,1,District,pauri garhwal,4041114,4914222910.0
uttarakhand,2024,1,District,tehri garhwal,3318263,4074418933.0
uttarakhand,2024,1,District,almora,2098477,2762396377.0
uttarakhand,2024,1,District,pithoragarh,2010259,2605021991.0
uttarakhand,2024,1,District,chamoli,1575954,2089672589.0
uttarakhand,2024,1,District,uttarkashi,1273114,1718147542.0
uttarakhand,2024,2,District,dehradun,50001086,52510298340.0
uttarakhand,2024,2,District,haridwar,40518491,46082097336.0
uttarakhand,2024,2,District,udham singh nagar,28220356,32541472685.0
uttarakhand,2024,2,District,nainital,13535672,15999289259.0
uttarakhand,2024,2,District,pauri garhwal,5762982,6639623117.0
uttarakhand,2024,2,District,tehri garhwal,5352520,6328714557.0
uttarakhand,2024,2,District,almora,2914301,3581415962.0
uttarakhand,2024,2,District,pithoragarh,2689259,3315280510.0
uttarakhand,2024,2,District,chamoli,2560338,3556189985.0
uttarakhand,2024,2,District,rudraprayag,2376255,3862388802.0
uttarakhand,2024,3,District,dehradun,51761522,53510338159.0
uttarakhand,2024,3,District,haridwar,42630688,45147651446.0
uttarakhand,2024,3,District,udham singh nagar,29488911,32599319226.0
uttarakhand,2024,3,District,nainital,13321914,15266161986.0
uttarakhand,2024,3,District,tehri garhwal,4483138,5125283761.0
uttarakhand,2024,3,District,pauri garhwal,4477412,5057856512.0
uttarakhand,2024,3,District,almora,2507981,3111178340.0
uttarakhand,2024,3,District,pithoragarh,2472144,3067895445.0
uttarakhand,2024,3,District,chamoli,2327526,3037426040.0
uttarakhand,2024,3,District,rudraprayag,1775118,2332372421.0
uttarakhand,2024,4,District,dehradun,56035091,59151522772.0
uttarakhand,2024,4,District,haridwar,43649342,49025452513.0
uttarakhand,2024,4,District,udham singh nagar,32482654,38200426492.0
uttarakhand,2024,4,District,nainital,14922619,17847877397.0
uttarakhand,2024,4,District,tehri garhwal,4990201,5920375593.0
uttarakhand,2024,4,District,pauri garhwal,4973291,5931576893.0
uttarakhand,2024,4,District,almora,2830020,3704104601.0
uttarakhand,2024,4,District,pithoragarh,2801487,3601619131.0
uttarakhand,2024,4,District,chamoli,2393913,3242892836.0
uttarakhand,2024,4,District,rudraprayag,1769796,2533367447.0
west-bengal,2018,1,District,birbhum,2125816,2520486412.452376
west-bengal,2018,1,District,kolkata,2043129,2753347660.1429114
west-bengal,2018,1,District,north twenty four parganas,1235602,1282978629.1040893
west-bengal,2018,1,District,murshidabad,833479,421068895.8684155
west-bengal,2018,1,District,nadia,549427,307840167.70912766
west-bengal,2018,1,District,purba medinipur,516243,380534345.7354028
west-bengal,2018,1,District,maldah,491756,283624702.4245752
west-bengal,2018,1,District,south twenty four parganas,421793,349206351.134772
west-bengal,2018,1,District,paschim medinipur,419331,286483484.5978188
west-bengal,2018,1,District,purba bardhaman,396998,212356023.7378838
west-bengal,2018,2,District,birbhum,2775489,3988930679.767912
west-bengal,2018,2,District,kolkata,2501448,4109821729.8900533
west-bengal,2018,2,District,north twenty four parganas,2119664,2509379355.091834
west-bengal,2018,2,District,murshidabad,1290440,849517566.9427693
west-bengal,2018,2,District,nadia,972818,633203448.0011742
west-bengal,2018,2,District,purba medinipur,850189,751427465.395005
west-bengal,2018,2,District,bankura,747564,307725444.78423697
west-bengal,2018,2,District,purba bardhaman,738207,421072712.1548571
west-bengal,2018,2,District,south twenty four parganas,727105,672591311.5734882
west-bengal,2018,2,District,maldah,697698,593137876.5821025
west-bengal,2018,3,District,birbhum,6066238,6130627463.516832
west-bengal,2018,3,District,bankura,5179457,2464193070.534754
west-bengal,2018,3,District,north twenty four parganas,4856114,4545902671.152222
west-bengal,2018,3,District,kolkata,4733562,6263652226.964284
west-bengal,2018,3,District,murshidabad,4125695,2657568623.9518037
west-bengal,2018,3,District,purba bardhaman,3594299,1939579865.0387182
west-bengal,2018,3,District,nadia,3491909,2140939925.6671455
west-bengal,2018,3,District,paschim bardhaman,2874238,1847805644.7258697
west-bengal,2018,3,District,purba medinipur,2641955,2004301849.281406
west-bengal,2018,3,District,purulia,2634127,1255674844.8882928
west-bengal,2018,4,District,kolkata,5401244,8502095208.881001
